"eventID","occurrenceID","basisOfRecord","year","decimalLongitude","decimalLatitude","country","countryCode","scientificName","scientificNameAuthorship","taxonID","taxonRank","kingdom","phylum","class","order","family","genus","species","specificEpithet","earliestAgeOrLowestStage","latestAgeOrHighestStage","assignedAge","maximumAgeMa","minimumAgeMa","ageColour","group","formation","member"
"71723",666009,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Madracis myriaster","",446423,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Astrocoeniidae","Madracis","Madracis myriaster","myriaster","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71723",666010,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Montastraea cavernosa","",313931,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Montastraeidae","Montastraea","Montastraea cavernosa","cavernosa","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71723",666011,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Montastraea cylindrica","",336410,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Montastraeidae","Montastraea","Montastraea cylindrica","cylindrica","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71723",666012,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Mycetophyllia reesi","",151306,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Mussidae","Mycetophyllia","Mycetophyllia reesi","reesi","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71723",666013,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Porites astreoides","",138017,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Poritidae","Porites","Porites astreoides","astreoides","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71723",666014,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Siderastrea siderea","",138003,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Siderastreidae","Siderastrea","Siderastrea siderea","siderea","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71723",666015,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Stephanocoenia intersepta","",148834,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Astrocoeniidae","Stephanocoenia","Stephanocoenia intersepta","intersepta","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71723",666016,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Agaricia agaricites","",138008,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Agariciidae","Agaricia","Agaricia agaricites","agaricites","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71722",666017,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Porites astreoides","",138017,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Poritidae","Porites","Porites astreoides","astreoides","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71722",666018,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Porites branneri","",151374,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Poritidae","Porites","Porites branneri","branneri","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71722",666019,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Porites colonensis","",151376,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Poritidae","Porites","Porites colonensis","colonensis","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71722",666020,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Porites waylandi","",148927,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Poritidae","Porites","Porites waylandi","waylandi","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71722",666021,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Placocyathus variabilis","",151377,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Caryophylliidae","Placocyathus","Placocyathus variabilis","variabilis","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71722",666022,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Scolymia cubensis","",178865,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Mussidae","Scolymia","Scolymia cubensis","cubensis","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71722",666023,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Scolymia lacera","",374380,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Mussidae","Scolymia","Scolymia lacera","lacera","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71722",666024,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Siderastrea siderea","",138003,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Siderastreidae","Siderastrea","Siderastrea siderea","siderea","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71722",666025,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Stephanocoenia intersepta","",148834,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Astrocoeniidae","Stephanocoenia","Stephanocoenia intersepta","intersepta","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71722",666026,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Stephanocoenia duncani","",162452,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Astrocoeniidae","Stephanocoenia","Stephanocoenia duncani","duncani","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71722",666027,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Agaricia agaricites","",138008,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Agariciidae","Agaricia","Agaricia agaricites","agaricites","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71724",666028,"humanObservation",2011,-83.033333,10,"Costa Rica","CR","Caulastrea portoricensis","",148929,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Merulinidae","Caulastrea","Caulastrea portoricensis","portoricensis","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71724",666029,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Colpophyllia natans","",138027,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Mussidae","Colpophyllia","Colpophyllia natans","natans","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71724",666030,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Diploria labyrinthiformis","",138043,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Mussidae","Diploria","Diploria labyrinthiformis","labyrinthiformis","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71724",666031,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Pseudodiploria strigosa","",137926,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Mussidae","Pseudodiploria","Pseudodiploria strigosa","strigosa","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71724",666032,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Meandrina meandrites","",137934,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Meandrinidae","Meandrina","Meandrina meandrites","meandrites","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71724",666033,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Montastraea cavernosa","",313931,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Montastraeidae","Montastraea","Montastraea cavernosa","cavernosa","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71724",666034,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Montastraea cylindrica","",336410,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Montastraeidae","Montastraea","Montastraea cylindrica","cylindrica","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71724",666035,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Montastraea","",6623,"genus","Animalia","Cnidaria","Anthozoa","Scleractinia","Montastraeidae","Montastraea","","","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71724",666036,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Porites astreoides","",138017,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Poritidae","Porites","Porites astreoides","astreoides","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71725",666037,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Agaricia grahamae","",151310,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Agariciidae","Agaricia","Agaricia grahamae","grahamae","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71725",666038,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Agaricia lamarcki","",151311,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Agariciidae","Agaricia","Agaricia lamarcki","lamarcki","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71725",666039,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Agaricia undata","",151362,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Agariciidae","Agaricia","Agaricia undata","undata","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71725",666040,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Colpophyllia natans","",138027,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Mussidae","Colpophyllia","Colpophyllia natans","natans","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71725",666041,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Dichocoenia stokesi","",138032,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Meandrinidae","Dichocoenia","Dichocoenia stokesi","stokesi","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71725",666042,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Leptoseris cucullata","",138013,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Agariciidae","Leptoseris","Leptoseris cucullata","cucullata","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71725",666043,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Madracis asperula","",177458,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Astrocoeniidae","Madracis","Madracis asperula","asperula","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71725",666044,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Madracis decactis","",148814,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Astrocoeniidae","Madracis","Madracis decactis","decactis","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71725",666045,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Madracis myriaster","",446423,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Astrocoeniidae","Madracis","Madracis myriaster","myriaster","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71725",666046,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Manicina areolata","",137910,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Mussidae","Manicina","Manicina areolata","areolata","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71725",666047,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Manicina areolata","",137910,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Mussidae","Manicina","Manicina areolata","areolata","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71725",666048,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Manicina puntagordensis","",136470,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Mussidae","Manicina","Manicina puntagordensis","puntagordensis","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71725",666049,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Montastraea endothecata","",386519,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Montastraeidae","Montastraea","Montastraea endothecata","endothecata","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71725",666050,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Montastraea cavernosa","",313931,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Montastraeidae","Montastraea","Montastraea cavernosa","cavernosa","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71725",666051,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Montastraea cylindrica","",336410,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Montastraeidae","Montastraea","Montastraea cylindrica","cylindrica","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71725",666052,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Mussa angulosa","",138020,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Mussidae","Mussa","Mussa angulosa","angulosa","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71725",666053,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Mycetophyllia danaana","",151304,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Mussidae","Mycetophyllia","Mycetophyllia danaana","danaana","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71725",666054,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Mycetophyllia lamarckiana","",138024,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Mussidae","Mycetophyllia","Mycetophyllia lamarckiana","lamarckiana","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71725",666055,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Mycetophyllia reesi","",151306,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Mussidae","Mycetophyllia","Mycetophyllia reesi","reesi","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71725",666056,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Porites branneri","",151374,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Poritidae","Porites","Porites branneri","branneri","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71725",666057,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Porites colonensis","",151376,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Poritidae","Porites","Porites colonensis","colonensis","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71725",666058,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Porites portoricensis","",148925,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Poritidae","Porites","Porites portoricensis","portoricensis","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71725",666059,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Placocyathus variabilis","",151377,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Caryophylliidae","Placocyathus","Placocyathus variabilis","variabilis","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71725",666060,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Scolymia cubensis","",178865,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Mussidae","Scolymia","Scolymia cubensis","cubensis","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71725",666061,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Stephanocoenia intersepta","",148834,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Astrocoeniidae","Stephanocoenia","Stephanocoenia intersepta","intersepta","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71725",666062,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Stephanocoenia duncani","",162452,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Astrocoeniidae","Stephanocoenia","Stephanocoenia duncani","duncani","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71725",666063,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Stephanocoenia spongiformis","",162457,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Astrocoeniidae","Stephanocoenia","Stephanocoenia spongiformis","spongiformis","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71725",666064,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Agaricia agaricites","",138008,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Agariciidae","Agaricia","Agaricia agaricites","agaricites","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71726",666065,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Agaricia grahamae","",151310,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Agariciidae","Agaricia","Agaricia grahamae","grahamae","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71726",666066,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Agaricia lamarcki","",151311,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Agariciidae","Agaricia","Agaricia lamarcki","lamarcki","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71726",666067,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Agaricia undata","",151362,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Agariciidae","Agaricia","Agaricia undata","undata","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71726",666068,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Dichocoenia stokesi","",138032,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Meandrinidae","Dichocoenia","Dichocoenia stokesi","stokesi","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71726",666069,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Madracis asperula","",177458,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Astrocoeniidae","Madracis","Madracis asperula","asperula","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71726",666070,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Madracis decactis","",148814,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Astrocoeniidae","Madracis","Madracis decactis","decactis","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71726",666071,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Madracis myriaster","",446423,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Astrocoeniidae","Madracis","Madracis myriaster","myriaster","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71726",666072,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Manicina areolata","",137910,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Mussidae","Manicina","Manicina areolata","areolata","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71726",666073,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Montastraea cylindrica","",336410,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Montastraeidae","Montastraea","Montastraea cylindrica","cylindrica","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71726",666074,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Montastraea franksi","",386333,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Montastraeidae","Montastraea","Montastraea franksi","franksi","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71726",666075,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Mycetophyllia reesi","",151306,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Mussidae","Mycetophyllia","Mycetophyllia reesi","reesi","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71726",666076,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Porites colonensis","",151376,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Poritidae","Porites","Porites colonensis","colonensis","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71726",666077,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Porites waylandi","",148927,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Poritidae","Porites","Porites waylandi","waylandi","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71726",666078,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Scolymia cubensis","",178865,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Mussidae","Scolymia","Scolymia cubensis","cubensis","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71726",666079,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Stephanocoenia intersepta","",148834,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Astrocoeniidae","Stephanocoenia","Stephanocoenia intersepta","intersepta","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71726",666080,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Stephanocoenia duncani","",162452,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Astrocoeniidae","Stephanocoenia","Stephanocoenia duncani","duncani","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71726",666081,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Stephanocoenia spongiformis","",162457,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Astrocoeniidae","Stephanocoenia","Stephanocoenia spongiformis","spongiformis","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71726",666082,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Agaricia agaricites","",138008,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Agariciidae","Agaricia","Agaricia agaricites","agaricites","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71726",666083,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Agaricia agaricites","",138008,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Agariciidae","Agaricia","Agaricia agaricites","agaricites","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71727",666084,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Agaricia grahamae","",151310,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Agariciidae","Agaricia","Agaricia grahamae","grahamae","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71728",666085,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Agaricia undata","",151362,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Agariciidae","Agaricia","Agaricia undata","undata","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71728",666086,"humanObservation",2011,-83.033333,10,"Costa Rica","CR","Orbicella limbata","",139358,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Merulinidae","Orbicella","Orbicella limbata","limbata","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71729",666087,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Agaricia grahamae","",151310,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Agariciidae","Agaricia","Agaricia grahamae","grahamae","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71729",666088,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Agaricia lamarcki","",151311,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Agariciidae","Agaricia","Agaricia lamarcki","lamarcki","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71729",666089,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Agaricia undata","",151362,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Agariciidae","Agaricia","Agaricia undata","undata","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71729",666090,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Eusmilia fastigiata","",138036,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Meandrinidae","Eusmilia","Eusmilia fastigiata","fastigiata","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71729",666091,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Madracis myriaster","",446423,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Astrocoeniidae","Madracis","Madracis myriaster","myriaster","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71729",666092,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Madracis","",6582,"genus","Animalia","Cnidaria","Anthozoa","Scleractinia","Astrocoeniidae","Madracis","","","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71729",666093,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Manicina areolata","",137910,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Mussidae","Manicina","Manicina areolata","areolata","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71729",666094,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Meandrina meandrites","",137934,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Meandrinidae","Meandrina","Meandrina meandrites","meandrites","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
"71729",666095,"humanObservation",1999,-83.033333,10,"Costa Rica","CR","Montastraea cavernosa","",313931,"species","Animalia","Cnidaria","Anthozoa","Scleractinia","Montastraeidae","Montastraea","Montastraea cavernosa","cavernosa","Early Pleistocene","","Calabrian",1.8,0.774,"#FFF2C7","Limon","Moin","Lomas del Mar"
